ID,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q87,Field,Hierarchy,Junior,Norms Prestige,Norms Less well know,Stealing Ideas,Zero Sum,Seminar,Conferences,Collaborate,Cooperate,important_materials,important_manuscripts,plan_data,plan_code,plan_MS,plan_instrument,other_MS_require,other_MS_prestige,other_MS_cooper,other_MS_public,other_MS_lab,other_materials_require,other_materials_prestige,other_materials_cooper,other_materials_public,other_materials_lab,self_MS_require,self_MS_prestige,self_MS_cooper,self_MS_public,self_MS_lab,self_materials_require,self_materials_prestige,self_materials_cooper,self_materials_public,self_materials_lab,Years,Identify,control_MS,control_materials,field_talking,formal_training,man_use_now,man_use_future
411,6/16/22 8:22,6/16/22 8:22,0,64.18.155.8,3,5,0,6/23/22 8:22,R_2ttC0VloLxX9ATQ,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,6/16/22 8:23,6/16/22 8:24,0,130.44.133.108,3,43,0,6/23/22 8:24,R_3RvUCQA3oMq7LNV,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,6/16/22 8:22,6/16/22 8:25,0,18.29.21.77,37,173,0,6/23/22 8:25,R_vCAXRHsVXFJbGOB,,,,,,,anonymous,EN,1,chemical biology,4,3,4,3,4,2,2,3,5,5,4,4,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,6/9/22 8:40,6/16/22 8:25,0,18.29.24.246,37,603909,0,6/23/22 8:25,R_bIRaP6RH2jknsVr,,,,,,,anonymous,EN,1,Biological Engineering,4,1,3,3,4,5,2,1,5,5,3,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,6/16/22 8:16,6/16/22 8:25,0,192.54.222.148,80,550,0,6/23/22 8:25,R_2xV3h4teGwvWzCh,,,,,,,anonymous,EN,1,Biophysics and biochemistry ,4,3,1,3,4,1,3,1,4,5,3,3,3,3,4,3,4,666,3,4,4,4,666,3,3,4,3,3,3,4,4,3,3,4,4,4,,,,,,,,
416,6/16/22 8:22,6/16/22 8:25,0,72.92.242.90,37,185,0,6/23/22 8:25,R_2S1ua0Smz3zQ39T,,,,,,,anonymous,EN,1,Coastal science,2,4,4,4,4,3,3,3,4,4,5,3,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,6/16/22 8:26,6/16/22 8:27,0,114.136.32.253,3,32,0,6/23/22 8:27,R_1I3NeWIRQowycIF,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,6/16/22 8:28,6/16/22 8:28,0,198.125.177.1,3,15,0,6/23/22 8:28,R_3RyeRGWqxvf88lr,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,6/16/22 8:17,6/16/22 8:28,0,18.29.11.72,80,650,0,6/23/22 8:28,R_1JFoALGcMVnlz43,,,,,,,anonymous,EN,1,astrophysics,4,2,2,2,1,1,3,1,4,4,4,4,5,4,5,,1,3,5,666,4,5,2,4,666,4,1,1,5,1,3,1,1,4,1,3,,,,,,,,
420,6/16/22 8:26,6/16/22 8:28,0,18.29.9.213,37,155,0,6/23/22 8:28,R_1luGI70BJIaMNh6,,,,,,,anonymous,EN,1,Chemistry,5,5,5,5,4,5,5,2,4,4,5,5,5,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,6/16/22 8:20,6/16/22 8:28,0,146.75.222.1,37,504,0,6/23/22 8:29,R_2uybpKzIV6TDFGr,,,,,,,anonymous,EN,,Physics,5,1,2,4,3,1,1,1,3,4,4,5,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,6/16/22 8:28,6/16/22 8:29,0,18.29.17.235,5,34,0,6/23/22 8:30,R_1HhrmMcCHVKjWxe,,,,,,,anonymous,EN,1,physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,6/16/22 8:20,6/16/22 8:32,0,18.4.1.147,5,696,0,6/23/22 8:32,R_3ixQSlFj4jPha1X,,,,,,,anonymous,EN,1,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,6/16/22 8:32,6/16/22 8:33,0,192.54.222.146,5,60,0,6/23/22 8:33,R_2Yy79FXGLHcJHGY,,,,,,,anonymous,EN,1,Medicinal Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,6/16/22 8:34,6/16/22 8:35,0,156.40.254.19,5,44,0,6/23/22 8:35,R_3fOk54KLhYVhwfE,,,,,,,anonymous,EN,1,Sigan transduction in cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,6/16/22 8:36,6/16/22 8:37,0,143.50.34.58,5,93,0,6/23/22 8:37,R_VKMc1j6vX5ml0K5,,,,,,,anonymous,EN,1,Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,6/16/22 8:39,6/16/22 8:40,0,18.29.31.99,80,32,0,6/23/22 8:40,R_2YVaQEq4uOD2HGq,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,6/16/22 8:38,6/16/22 8:41,0,59.8.6.142,5,169,0,6/23/22 8:41,R_O9aiHUyC49qKa9r,,,,,,,anonymous,EN,1,Electrical engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,6/16/22 8:37,6/16/22 8:42,0,24.2.156.130,69,321,0,6/23/22 8:42,R_3U9ERM2jsLKyfZf,,,,,,,anonymous,EN,1,Physics,4,2,4,4,3,4,4,2,3,3,4,5,,4,5,,1,4,5,5,5,1,4,3,3,3,1,4,5,5,2,,,,,,,,,,,,,
430,6/16/22 8:42,6/16/22 8:43,0,71.232.16.23,5,38,0,6/23/22 8:43,R_24MFATsoPEpYr3d,,,,,,,anonymous,EN,1,astrophysics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,6/16/22 8:32,6/16/22 8:43,0,50.216.106.9,3,633,0,6/23/22 8:43,R_1EgKcDafBlFdxLP,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,6/16/22 8:59,6/16/22 9:00,0,18.25.22.217,5,26,0,6/23/22 9:00,R_3IY4cNvoaQ2BlIq,,,,,,,anonymous,EN,1,Physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,6/16/22 8:55,6/16/22 9:00,0,76.250.207.183,80,313,0,6/23/22 9:00,R_pcNpRF08s5EEtih,,,,,,,anonymous,EN,1,Ocean Biogeochemistry,5,4,5,5,2,3,5,3,2,5,5,4,,5,5,,3,4,4,2,3,4,4,4,2,3,4,4,4,2,3,5,3,4,2,3,,,,,,,,
434,6/16/22 9:07,6/16/22 9:07,0,69.174.145.7,3,11,0,6/23/22 9:08,R_3IbIZgIYxQzFU02,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,6/16/22 9:08,6/16/22 9:09,0,18.29.23.193,5,46,0,6/23/22 9:10,R_byjgWN7ld472LO9,,,,,,,anonymous,EN,1,planetary science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,6/16/22 9:31,6/16/22 9:33,0,128.128.189.50,5,126,0,6/23/22 9:33,R_2xF2RO6rJehRUrQ,,,,,,,anonymous,EN,1,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,6/16/22 9:37,6/16/22 9:38,0,18.4.1.146,5,69,0,6/23/22 9:38,R_3oBW39O7GjpRUGD,,,,,,,anonymous,EN,1,Cell biology and biotechnology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,6/16/22 9:46,6/16/22 9:46,0,18.31.18.5,3,4,0,6/23/22 9:46,R_sC1kVK5s7I4uVkR,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,6/16/22 9:51,6/16/22 9:53,0,184.178.24.101,27,94,0,6/23/22 9:53,R_2fe7hBVvs0pdciJ,,,,,,,anonymous,EN,1,Physics,4,2,1,3,2,1,3,1,5,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,6/16/22 10:01,6/16/22 10:05,0,107.122.189.115,69,253,0,6/23/22 10:05,R_22wQ703CM9j43Xr,,,,,,,anonymous,EN,1,Chemistry,1,1,2,4,3,1,1,1,3,4,5,5,5,,4,5,4,4,4,3,,4,5,4,3,,3,4,4,3,,,,,,,,,,,,,,
441,6/16/22 9:42,6/16/22 10:17,0,198.125.181.214,80,2123,0,6/23/22 10:17,R_2YikIcXmdt6DnHl,,,,,,,anonymous,EN,1,fusion,4,2,4,4,2,1,5,2,5,5,2,4,4,2,5,,5,2,4,3,666,5,1,2,2,,5,1,2,2,,,,,,,,,,,,,,
442,6/16/22 10:20,6/16/22 10:21,0,18.29.3.107,80,70,0,6/23/22 10:21,R_2frPhZpnsX143kq,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,6/16/22 10:22,6/16/22 10:23,0,18.29.10.13,5,20,0,6/23/22 10:23,R_9AbLIjxrMfJjM7T,,,,,,,anonymous,EN,1,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,6/16/22 10:46,6/16/22 10:53,0,18.29.5.129,80,404,0,6/23/22 10:57,R_279doljiVlDRO1b,,,,,,,anonymous,EN,1,Chemistry ,2,1,1,4,2,1,4,2,5,5,5,5,5,5,5,3,4,3,5,4,3,4,4,5,4,3,4,5,5,3,3,4,5,5,4,3,,,,,,,,
445,6/16/22 11:05,6/16/22 11:05,0,69.173.127.231,3,12,0,6/23/22 11:06,R_3ilQHfQ7ecp4w3m,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,6/16/22 11:23,6/16/22 11:33,0,18.29.0.82,5,579,0,6/23/22 11:34,R_8BQw9YB3MOoYTrX,,,,,,,anonymous,EN,1,Neuroscience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,6/16/22 11:39,6/16/22 11:39,0,18.31.12.202,5,48,0,6/23/22 11:41,R_3EyZAOfJBslh4uS,,,,,,,anonymous,EN,1,Neuroscience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,6/16/22 8:24,6/16/22 12:02,0,18.29.6.143,5,13107,0,6/23/22 12:08,R_DUE89hcffngtZcJ,,,,,,,anonymous,EN,1,Physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,6/16/22 15:15,6/16/22 15:16,0,108.1.155.160,5,69,0,6/23/22 16:19,R_3iEZ7cIQHLZLDjZ,,,,,,,anonymous,EN,1,Autism research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,6/16/22 18:20,6/16/22 18:27,0,96.237.110.62,80,391,0,6/23/22 18:33,R_3iC3MZdRd9nYY0w,,,,,,,anonymous,EN,1,Cancer,3,2,4,4,3,3,4,2,5,5,5,5,,,,,666,4,666,666,5,5,4,4,5,5,5,4,4,5,5,5,5,5,5,5,,,,,,,,
451,6/16/22 18:41,6/16/22 18:42,0,146.115.70.253,5,20,0,6/23/22 18:42,R_2fxHzLl2ZlHhxEi,,,,,,,anonymous,EN,1,Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,6/16/22 20:34,6/16/22 20:35,0,76.24.31.84,5,27,0,6/23/22 20:44,R_pFNLUkDi59bYe9H,,,,,,,anonymous,EN,1,Oceanography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,6/16/22 8:27,6/16/22 21:22,0,216.180.88.226,37,46463,0,6/23/22 21:22,R_25siEFAAuVH84Si,,,,,,,anonymous,EN,1,Physics,4,1,2,4,4,3,4,1,3,4,4,4,3,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,6/16/22 23:59,6/16/22 23:59,0,50.233.46.67,5,56,0,6/24/22 0:00,R_yHY5gNleiUmtJjX,,,,,,,anonymous,EN,1,Brain and Cognitive Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,6/16/22 10:38,6/17/22 6:44,0,93.202.65.156,5,72347,0,6/24/22 6:44,R_01XWSmO15F1wKFH,,,,,,,anonymous,EN,1,neuroscience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,6/17/22 8:53,6/17/22 8:55,0,18.29.23.76,5,101,0,6/24/22 8:55,R_3hszyYmztjA0yAt,,,,,,,anonymous,EN,1,physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,6/17/22 9:15,6/17/22 9:18,0,18.29.16.56,27,151,0,6/24/22 9:18,R_3kKX13qMWf9c0tf,,,,,,,anonymous,EN,1,RNA biology,4,2,4,3,4,5,5,1,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,6/17/22 10:52,6/17/22 10:53,0,198.129.107.250,5,63,0,6/24/22 11:12,R_1M4lwyJIaPortbU,,,,,,,anonymous,EN,1,Fusion Plasma Physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,6/17/22 11:15,6/17/22 11:19,0,18.25.29.102,5,259,0,6/24/22 11:38,R_1BS3SsmmA2TJfeG,,,,,,,anonymous,EN,1,neuroscience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,6/17/22 12:03,6/17/22 12:03,0,18.29.18.106,3,9,0,6/24/22 12:19,R_3eopXpvkod5G58t,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,6/18/22 3:50,6/18/22 3:52,0,18.29.0.206,5,146,0,6/25/22 3:52,R_1oCk4vW5ggX5Sct,,,,,,,anonymous,EN,1,Theoretical physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,6/20/22 3:25,6/20/22 3:39,0,91.141.69.192,3,813,0,6/27/22 3:39,R_1jCbc23ijJgosJm,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,6/20/22 20:01,6/20/22 20:02,0,18.31.1.213,5,50,0,6/27/22 20:02,R_20Pw4PXlC7878Zj,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,6/21/22 6:30,6/21/22 6:30,0,209.6.138.198,3,6,0,6/28/22 6:30,R_8Dq2g1SXo9v6Mnf,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,6/21/22 8:42,6/21/22 8:43,0,71.192.112.98,5,48,0,6/28/22 8:57,R_cOwzJ9JSwRX9cmR,,,,,,,anonymous,EN,1,astrophysics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,6/24/22 8:21,6/24/22 8:21,0,146.115.177.133,3,14,0,7/1/22 8:21,R_2xDf5N3xnGiW2cx,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,6/23/22 16:11,6/24/22 18:35,0,71.174.88.189,27,95023,0,7/1/22 18:35,R_3dS5Bd4NiNld5Fz,,,,,,,anonymous,EN,1,fusion energy,2,3,3,4,2,2,2,2,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,7/12/22 10:23,7/12/22 10:30,0,212.39.176.11,100,411,1,7/12/22 10:30,R_33sh2WyoVFpOTnt,,,,,25.8153,-80.3577,anonymous,EN,1,Atmospheric science,3,1,4,4,1,1,4,1,3,4,4,4,4,4,5,,2,3,4,4,1,3,3,4,4,1,2,4,5,5,1,2,3,5,5,1,,5,5,3,3,2,1,1
525,7/12/22 9:29,7/12/22 9:29,0,18.29.28.171,3,10,0,7/19/22 9:30,R_2sbE66vn2fSqFtU,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,7/12/22 9:30,7/12/22 9:31,0,38.15.227.118,5,38,0,7/19/22 9:31,R_117UCEWkhpKbVlh,,,,,,,anonymous,EN,1,Climate Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,7/12/22 9:32,7/12/22 9:32,0,18.31.22.28,5,31,0,7/19/22 9:32,R_2AQDH8LjCBwwFH3,,,,,,,anonymous,EN,1,Computational Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,7/12/22 9:32,7/12/22 9:32,0,73.249.134.155,5,36,0,7/19/22 9:32,R_2Vt32mGcnthvBrr,,,,,,,anonymous,EN,1,Biology/Cancer Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,7/12/22 9:34,7/12/22 9:34,0,18.4.1.147,5,15,0,7/19/22 9:34,R_1f1LxV0VLExRifx,,,,,,,anonymous,EN,1,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,7/12/22 9:30,7/12/22 9:35,0,18.29.9.233,37,283,0,7/19/22 9:35,R_xo12Ri30qHbnBAt,,,,,,,anonymous,EN,1,Experimental Nuclear Physics,4,2,4,5,1,2,3,1,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,7/12/22 9:34,7/12/22 9:35,0,18.29.22.37,5,59,0,7/19/22 9:35,R_3RaW3EQFBcwwSLw,,,,,,,anonymous,EN,1,Astrophysics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,7/12/22 9:36,7/12/22 9:36,0,18.10.87.5,5,15,0,7/19/22 9:36,R_u48oibQ5MFraan7,,,,,,,anonymous,EN,1,neuroscience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,7/12/22 9:36,7/12/22 9:38,0,18.31.24.189,5,154,0,7/19/22 9:38,R_1JY2H5bgzDEPuPp,,,,,,,anonymous,EN,1,ultrafast spectroscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,7/12/22 9:41,7/12/22 9:41,0,66.30.252.114,3,16,0,7/19/22 9:41,R_2VDr5SmLWInBEyw,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,7/12/22 9:39,7/12/22 9:41,0,18.31.16.81,5,104,0,7/19/22 9:41,R_1o5U2ZaqRQUKucN,,,,,,,anonymous,EN,1,Functional genomics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,7/12/22 9:41,7/12/22 9:41,0,24.147.199.129,3,14,0,7/19/22 9:41,R_1eJjU5bKb70YbI0,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,7/12/22 9:41,7/12/22 9:41,0,18.10.74.103,5,14,0,7/19/22 9:41,R_2ROZp7ZT05jCa1r,,,,,,,anonymous,EN,1,Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,7/12/22 9:46,7/12/22 9:46,0,18.25.24.236,3,12,0,7/19/22 9:46,R_27a3lYQ99QKBleb,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,7/12/22 9:43,7/12/22 9:47,0,18.31.11.217,80,219,0,7/19/22 9:47,R_PGlivsT1wM7t4GZ,,,,,,,anonymous,EN,1,chemistry,3,3,2,4,2,4,2,3,2,4,5,4,3,5,4,4,5,2,2,3,5,5,2,3,2,2,5,1,2,4,1,5,1,3,3,1,,,,,,,,
540,7/12/22 9:53,7/12/22 9:53,0,18.25.29.102,3,18,0,7/19/22 9:53,R_0eLF8XEfgouORMZ,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,7/12/22 9:53,7/12/22 9:53,0,192.54.222.143,5,15,0,7/19/22 9:53,R_Wr1RZUewUmiwvaV,,,,,,,anonymous,EN,1,Quantum gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,7/12/22 9:59,7/12/22 9:59,0,172.58.219.225,3,6,0,7/19/22 9:59,R_1LAqHi3lGmPliEk,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,7/12/22 9:59,7/12/22 10:00,0,50.237.214.214,3,11,0,7/19/22 10:00,R_prBjynkln5pc9zj,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,7/12/22 10:00,7/12/22 10:01,0,98.217.139.220,5,48,0,7/19/22 10:01,R_77fveavMZrqGuo9,,,,,,,anonymous,EN,1,Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,7/12/22 10:01,7/12/22 10:02,0,18.29.2.240,5,31,0,7/19/22 10:02,R_25XZKoMPm0NZJ6N,,,,,,,anonymous,EN,1,Neuroscience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,7/12/22 9:56,7/12/22 10:02,0,208.127.68.1,47,346,0,7/19/22 10:02,R_2f22vdu7cGSjGYF,,,,,,,anonymous,EN,1,astrophysics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,7/12/22 10:06,7/12/22 10:09,0,18.31.24.18,37,140,0,7/19/22 10:09,R_3g8iKQkZGhKit4v,,,,,,,anonymous,EN,1,bioengineering,4,5,4,4,4,2,5,2,4,2,4,5,3,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,7/12/22 10:10,7/12/22 10:11,0,66.30.10.76,3,29,0,7/19/22 10:11,R_2qw5WdY5Vml2H8W,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,7/12/22 10:12,7/12/22 10:14,0,172.58.24.110,5,122,0,7/19/22 10:14,R_vZGdqidOfrEDj6p,,,,,,,anonymous,EN,1,Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,7/12/22 10:17,7/12/22 10:17,0,18.29.4.156,5,14,0,7/19/22 10:17,R_3eae2I5KWH8RGeq,,,,,,,anonymous,EN,1,Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,7/12/22 10:18,7/12/22 10:18,0,69.173.127.231,3,16,0,7/19/22 10:18,R_R2dveVIM7sxQYwx,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,7/12/22 10:21,7/12/22 10:24,0,18.29.25.199,5,233,0,7/19/22 10:24,R_ym7TRUUD8oxOSzL,,,,,,,anonymous,EN,1,Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,7/12/22 10:09,7/12/22 10:40,0,18.29.30.89,37,1837,0,7/19/22 10:40,R_27pa8zUS2lvIS4g,,,,,,,anonymous,EN,1,biology,4,4,5,5,2,1,2,1,4,5,5,5,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,7/12/22 10:41,7/12/22 10:41,0,18.29.24.191,5,12,0,7/19/22 10:41,R_3lWz18NbsNcG0HL,,,,,,,anonymous,EN,1,neuroscience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,7/12/22 10:44,7/12/22 10:45,0,18.31.14.202,5,61,0,7/19/22 10:45,R_1DObnZC5ehs06w1,,,,,,,anonymous,EN,1,Physics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,7/12/22 9:31,7/12/22 10:51,0,18.29.30.220,3,4782,0,7/19/22 10:51,R_3jYTskup1vQpLrC,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,7/12/22 10:51,7/12/22 10:51,0,18.10.81.166,3,11,0,7/19/22 10:51,R_3M98MyNNx3KpZPL,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,7/12/22 11:00,7/12/22 11:04,0,18.29.3.222,27,247,0,7/19/22 11:04,R_2uDR0SdanajSkD2,,,,,,,anonymous,EN,1,neural engineering,3,2,2,2,3,2,2,3,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,7/12/22 9:37,7/12/22 11:22,0,18.29.12.232,80,6257,0,7/19/22 11:22,R_2tglt8NUa22VVNM,,,,,,,anonymous,EN,1,Physics,4,2,3,3,3,3,3,2,4,5,4,4,3,2,5,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,2,4,3,4,5,4,,,,,,,,
560,7/12/22 11:21,7/12/22 11:29,0,18.29.20.142,80,456,0,7/19/22 11:29,R_2rO3RjrWvR1nntr,,,,,,,anonymous,EN,1,Planetary Astronomy,5,2,4,4,3,3,4,1,5,5,4,5,4,1,5,,1,5,5,3,4,5,3,4,3,666,2,4,5,4,,3,4,5,4,,,,,,,,,
561,7/12/22 11:34,7/12/22 11:36,0,107.77.223.63,3,85,0,7/19/22 11:36,R_1Lv7obOjP91js32,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,7/12/22 12:10,7/12/22 12:10,0,18.4.1.147,5,27,0,7/19/22 12:10,R_2VPjereHwfp3TMn,,,,,,,anonymous,EN,1,Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,7/12/22 10:06,7/12/22 12:35,0,207.151.223.188,47,8954,0,7/19/22 12:35,R_rd4fGgdJOpDgu53,,,,,,,anonymous,EN,1,geology and astronomy,2,1,4,2,3,1,4,1,3,3,5,5,5,4,4,4,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,
564,7/12/22 12:47,7/12/22 12:48,0,18.29.14.121,5,15,0,7/19/22 12:48,R_1qgQA3AEnMRCkjP,,,,,,,anonymous,EN,1,immunology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,7/12/22 12:55,7/12/22 12:55,0,73.61.189.101,3,22,0,7/19/22 12:55,R_dcFIEufhhI1ePAt,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
